Season,GameId,Date,Team,Conference,OppTeam,OppConference,Score,OppScore,WasCFPTeam,PassSnaps,RunSnaps,OffensiveEPAPerPlay_All,OffensiveSuccessRate_All,OffensiveBoomRate_All,OffensiveBustRate_All,OffensiveEPAPerPlay_Pass,OffensiveSuccessRate_Pass,OffensiveBoomRate_Pass,OffensiveBustRate_Pass,OffensiveEPAPerPlay_Run,OffensiveSuccessRate_Run,OffensiveBoomRate_Run,OffensiveBustRate_Run,Plays_PasserPoints,Sum_PasserPoints,Sum_PasserPAA,Plays_RusherPoints,Sum_RusherPoints,Sum_RusherPAA,Plays_ReceiverPoints,Sum_ReceiverPoints,Sum_ReceiverPAA,Plays_PassBlockPoints,Sum_PassBlockPoints,Sum_PassBlockPAA,Plays_RunBlockPoints,Sum_RunBlockPoints,Sum_RunBlockPAA,Plays_PassCovPoints,Sum_PassCovPoints,Sum_PassCovPAA,Plays_PassRushPoints,Sum_PassRushPoints,Sum_PassRushPAA,Plays_RunDefPoints,Sum_RunDefPoints,Sum_RunDefPAA,Max_WP,Min_WP,Median_WP,WP_FavoredPct,ADoT,AttemptedAirYards
2019,4116,00:00.0,Cincinnati,AAC,Houston,AAC,38,23,0,31,27,0.096816,0.5,0.206896,0.155172,0.335868,0.548387,0.354838,0.16129,-0.177651,0.444444,0.037037,0.148148,24,7.719244,3.633625,32,4.377331,2.163665,28,3.510423,-0.787347,29,6.270864,1.022685,27,6.387589,-1.65589,37,14.630547,6.85986,37,11.576596,6.04641,32,14.52429,3.116243,1,0.528,0.815,1,16.045454,353
2019,4158,00:00.0,Cincinnati,AAC,Tulsa,AAC,24,13,0,27,36,-0.117526,0.365079,0.126984,0.142857,-0.144802,0.407407,0.185185,0.259259,-0.097069,0.333333,0.083333,0.055555,23,-1.265655,-5.161312,38,-8.519024,-10.612889,24,4.648581,1.291006,26,6.028319,1.10545,35,17.372429,7.105475,51,8.467438,-0.95384,51,15.894861,10.773299,35,2.326618,-8.369677,1,0.422,0.784,0.956756,16.863636,371
2019,4280,00:00.0,Cincinnati,AAC,East Carolina,AAC,46,43,0,28,35,0.309724,0.587301,0.206349,0.095238,0.090874,0.535714,0.142857,0.142857,0.484804,0.628571,0.257142,0.057142,25,9.027191,5.110161,38,10.077828,8.020487,27,-0.348824,-4.268955,28,4.379592,-0.255348,35,12.262517,3.305072,54,-11.658583,-21.29328,54,5.322093,-0.621161,33,5.816716,-4.305252,0.775,0.068,0.482,0.467661,12.954545,285
2019,4313,00:00.0,Cincinnati,AAC,UCONN,AAC,48,3,0,32,39,0.250344,0.577464,0.225352,0.042253,0.325586,0.53125,0.28125,0.0625,0.188607,0.615384,0.179487,0.025641,29,4.744034,0.560225,42,6.608383,4.66858,31,0.176636,-3.857818,32,6.409157,1.727642,39,9.539649,0.236811,30,17.894165,11.202101,30,2.565245,-2.431702,33,5.558671,-9.025799,1,0.457,0.993,0.982142,12.923076,336
2019,4382,00:00.0,Cincinnati,AAC,South Florida,AAC,20,17,0,22,44,-0.114362,0.424242,0.090909,0.121212,-0.594202,0.227272,0.136363,0.318181,0.125557,0.522727,0.068181,0.022727,22,-5.58181,-9.171872,44,4.574241,2.625164,18,-1.664123,-4.063275,22,5.202784,0.965169,44,12.925483,1.156391,33,1.686462,-5.078994,33,5.898769,2.298781,41,5.063666,-10.000869,0.797,0.082,0.261,0.138121,4.625,74
2019,4418,00:00.0,Cincinnati,AAC,Temple,AAC,15,13,0,30,39,-0.243748,0.31884,0.115942,0.115942,-0.684818,0.166666,0.066666,0.266666,0.095536,0.435897,0.153846,0,27,1.603942,-2.646706,39,15.145796,13.313847,26,-6.787234,-10.022717,29,6.998126,1.700956,37,7.531406,-2.637044,46,9.115704,-0.037545,46,-3.553782,-10.252493,27,7.469659,-2.169268,0.999,0.387,0.664,0.863636,9.826086,226
2019,4467,00:00.0,Cincinnati,AAC,Memphis,AAC,24,34,0,37,40,-0.004985,0.402597,0.194805,0.090909,0.004435,0.405405,0.27027,0.135135,-0.0137,0.4,0.125,0.05,37,5.595303,0.375072,40,4.102217,2.552251,33,3.308174,-0.176814,37,8.72579,2.464628,40,12.424118,2.476553,28,6.73261,-0.700244,28,-1.128749,-5.233946,33,15.401592,2.410433,0.55,0,0.276,0.022857,10.90625,349
2019,4536,00:00.0,Cincinnati,AAC,Memphis,AAC,24,29,0,43,33,-0.020347,0.460526,0.157894,0.131578,-0.080138,0.418604,0.16279,0.139534,0.057561,0.515151,0.151515,0.121212,36,15.66157,8.904765,39,6.462067,3.235647,36,1.883487,-3.174488,42,7.158676,-0.720211,34,14.218552,5.234105,42,13.460113,3.723981,43,2.916383,-2.328278,41,22.869141,9.422993,0.77,0.001,0.488,0.480198,12.878787,425
2019,4578,00:00.0,Cincinnati,AAC,Boston College,ACC,38,6,0,39,52,0.134917,0.54945,0.186813,0.120879,-0.072681,0.410256,0.179487,0.230769,0.290616,0.653846,0.192307,0.038461,34,0.841375,-5.057707,57,14.046231,10.034572,32,-0.414768,-4.757083,39,6.166261,0.636087,52,19.04432,8.658122,24,18.681951,9.132155,24,9.617931,4.271825,23,20.47252,6.738113,1,0.438,0.951,0.934911,8.387096,260
2019,3693,00:00.0,Clemson,ACC,Georgia Tech,ACC,52,14,1,31,48,0.134919,0.506329,0.177215,0.13924,-0.084329,0.419354,0.225806,0.225806,0.276518,0.5625,0.145833,0.083333,29,4.48333,0.40054,50,19.867207,17.966942,24,-1.596802,-4.260566,30,6.553614,2.03113,49,12.00518,1.867118,27,22.745031,15.148787,27,5.473055,1.930099,36,37.670421,24.746319,1,0.437,0.99,0.994413,11.133333,334
2019,3805,00:00.0,Clemson,ACC,Texas A&M,SEC,24,10,1,38,30,0.065273,0.485294,0.161764,0.117647,0.021906,0.473684,0.210526,0.18421,0.120205,0.5,0.1,0.033333,36,15.09366,9.304992,31,8.403549,6.983969,29,0.795059,-2.812579,37,5.182336,-1.88642,30,9.715169,2.144394,44,12.783579,3.262566,44,9.587708,3.873094,24,18.404958,10.407663,1,0.359,0.886,0.784431,10.382352,353
2019,3897,00:00.0,Clemson,ACC,Syracuse,ACC,41,6,1,42,29,0.13622,0.464788,0.211267,0.112676,-0.00506,0.404761,0.238095,0.142857,0.340835,0.551724,0.172413,0.068965,42,6.828003,0.338647,29,17.674835,16.472698,33,3.68631,-0.073882,42,10.07471,2.149422,29,10.255426,2.565457,40,13.27691,4.522145,40,21.287489,16.876462,31,16.174155,5.0479,1,0.419,0.879,0.978021,10.214285,429
2019,3958,00:00.0,Clemson,ACC,Charlotte,C-USA,52,10,1,26,38,0.248641,0.59375,0.171875,0.109375,0.14764,0.538461,0.192307,0.192307,0.317748,0.631578,0.157894,0.052631,22,2.340021,-1.354862,42,12.310147,10.427962,18,3.454728,1.190144,22,6.659368,2.339655,42,15.471753,4.113879,21,11.875339,6.289167,21,5.855278,2.261605,37,17.321766,0.945084,1,0.472,0.996,0.981366,6.083333,146
2019,4011,00:00.0,Clemson,ACC,North Carolina,ACC,21,20,1,34,27,0.009847,0.442622,0.213114,0.163934,-0.007017,0.352941,0.264705,0.235294,0.031085,0.555555,0.148148,0.074074,31,6.308578,0.833842,28,1.194333,-0.453165,28,5.166508,1.334146,34,7.355233,0.483109,25,9.183017,2.381916,33,13.827857,5.233948,32,5.547319,1.037765,30,15.092684,3.193739,0.999,0.171,0.42,0.364779,9.928571,278
2019,4118,00:00.0,Clemson,ACC,Florida State,ACC,45,14,1,41,50,0.000519,0.483516,0.164835,0.098901,0.052713,0.463414,0.219512,0.09756,-0.04228,0.5,0.12,0.1,37,5.886017,1.395463,54,10.098989,8.063232,33,0.627458,-2.315416,41,9.090449,3.200877,50,7.249116,-2.040756,38,26.611365,17.243792,38,7.145426,0.577334,21,7.807228,-1.654069,1,0.528,0.992,1,8.315789,316
2019,4175,00:00.0,Clemson,ACC,Louisville,ACC,45,10,1,36,34,0.225946,0.4,0.242857,0.1,0.02308,0.333333,0.25,0.166666,0.440745,0.470588,0.235294,0.029411,32,3.676756,-1.147685,36,15.084518,13.381285,26,7.010241,3.555583,35,8.807082,2.70788,34,9.892614,2.004614,32,13.251704,5.634396,31,15.778204,11.58243,33,18.589929,6.609351,1,0.418,0.894,0.959064,8.09375,259
2019,4227,00:00.0,Clemson,ACC,Boston College,ACC,59,7,1,42,38,0.33676,0.5875,0.225,0.0625,0.423433,0.595238,0.309523,0.119047,0.240965,0.578947,0.131578,0,37,12.699979,7.808647,43,17.86613,15.971458,33,5.684729,1.93188,41,10.235468,4.175441,39,6.420709,-1.544631,21,9.573843,4.077657,21,16.450081,13.568124,41,22.134675,5.986642,1,0.463,0.985,0.9779,11.638888,419
2019,4271,00:00.0,Clemson,ACC,Wofford,Southern,59,14,1,30,34,0.520281,0.609375,0.234375,0.03125,0.488533,0.633333,0.3,0.066666,0.548295,0.588235,0.17647,0,25,6.662067,2.945858,39,12.457291,10.457867,25,4.354911,1.030435,29,8.073036,3.124127,35,12.290444,3.911397,11,-2.529927,-5.309624,11,0.644785,-1.689398,44,14.163217,-8.389078,1,0.527,0.999,1,9.26923,241
2019,4328,00:00.0,Clemson,ACC,NC State,ACC,55,10,1,41,36,0.382512,0.506493,0.246753,0.077922,0.428303,0.463414,0.292682,0.07317,0.330361,0.555555,0.194444,0.083333,36,19.151764,14.045439,40,13.596769,11.636214,33,4.731565,1.152735,41,10.1456,3.259685,36,11.415465,3.303812,37,10.770494,1.560325,37,10.567548,4.903886,23,15.746013,5.816605,1,0.51,0.997,1,9.657142,338
2019,4365,00:00.0,Clemson,ACC,Wake Forest,ACC,52,3,1,39,34,0.182884,0.49315,0.232876,0.123287,0.31046,0.589743,0.307692,0.153846,0.036547,0.382352,0.147058,0.088235,37,14.06845,8.585271,35,10.804983,9.286632,30,3.412361,-0.086099,38,7.426911,0.759735,34,8.255698,0.622094,19,17.284138,12.130067,19,3.540135,-0.976758,32,27.588581,11.675795,1,0.472,0.96,0.987577,8.735294,297
2019,4508,00:00.0,Clemson,ACC,South Carolina,SEC,38,3,1,48,35,0.230677,0.481927,0.180722,0.084337,0.376373,0.479166,0.25,0.104166,0.030865,0.485714,0.085714,0.057142,42,16.063014,10.393663,40,9.964082,8.173174,37,8.362897,4.767679,47,11.428802,3.588144,36,12.308864,4.194242,29,20.987974,12.402632,29,5.547123,0.389149,24,12.144436,0.191969,1,0.483,0.964,0.993902,9.230769,360
2019,4539,00:00.0,Clemson,ACC,Virginia,ACC,62,17,1,31,36,0.456847,0.626865,0.268656,0.089552,0.628347,0.580645,0.387096,0.129032,0.309166,0.666666,0.166666,0.055555,30,18.269909,12.06859,36,19.916936,16.99492,28,15.050185,11.215861,30,4.687217,-2.130859,36,14.630663,4.097198,58,28.590054,13.73266,57,4.448583,-3.307796,16,4.902014,-1.221294,1,0.353,0.971,0.955056,11.535714,323
2019,4564,00:00.0,Clemson,ACC,Ohio State,BIG10,29,23,1,37,25,0.058055,0.435483,0.129032,0.145161,-0.089496,0.351351,0.162162,0.216216,0.276431,0.56,0.08,0.04,36,8.726654,0.609528,24,8.845209,6.724108,30,8.365755,3.424012,37,7.494816,-1.700218,23,11.372774,3.683362,53,17.861799,6.033378,53,9.524738,3.345205,32,22.714142,12.891618,1,0.063,0.368,0.248648,8.53125,273
2019,4583,00:00.0,Clemson,ACC,LSU,SEC,25,42,1,43,22,-0.065691,0.461538,0.184615,0.153846,-0.210996,0.348837,0.209302,0.16279,0.218313,0.681818,0.136363,0.136363,38,8.022086,-0.745795,26,13.224362,10.907394,35,1.032714,-4.720817,42,9.776866,1.185665,22,7.501722,0.896679,58,17.394234,2.834045,58,10.026518,3.246154,21,16.49506,9.498175,0.796,0.001,0.38,0.397905,10.594594,392
2019,3758,00:00.0,Coastal Carolina,Sun Belt,Eastern Michigan,MAC,23,30,0,45,28,-0.069708,0.424657,0.178082,0.09589,0.002246,0.511111,0.244444,0.088888,-0.18535,0.285714,0.071428,0.107142,44,4.68234,-1.913147,29,-1.258458,-2.482215,40,6.092071,1.353862,46,10.734827,2.88487,27,5.837324,-0.626341,23,6.347739,-0.383693,23,0.900701,-2.887071,33,14.530818,-0.695382,0.822,0,0.528,0.543209,8.707317,357
2019,3819,00:00.0,Coastal Carolina,Sun Belt,Kansas,BIG12,12,7,0,17,46,0.047556,0.492063,0.126984,0.095238,0.200551,0.470588,0.294117,0.117647,-0.008985,0.5,0.065217,0.086956,17,2.952525,0.061204,45,-8.575758,-10.798151,17,4.288176,1.908713,17,-0.363,-3.117516,45,15.949502,3.689771,22,9.892854,3.370693,22,5.720017,1.889309,34,14.812689,-0.472016,0.962,0.191,0.406,0.378571,14.714285,206
2019,3862,00:00.0,Coastal Carolina,Sun Belt,Norfolk State University,MEAC,46,7,0,36,53,0.201069,0.584269,0.202247,0.044943,0.182811,0.527777,0.222222,0.055555,0.21347,0.622641,0.188679,0.037735,30,-0.455945,-3.962444,59,8.09729,5.702221,28,-1.374229,-4.421217,36,6.222732,1.956358,53,15.244713,5.845995,23,12.903059,4.168465,24,7.009291,2.230652,17,7.026157,-5.002222,1,0.501,0.869,1,9.75862,283
2019,3959,00:00.0,Coastal Carolina,Sun Belt,UMASS,Independents,62,28,0,30,43,0.502153,0.671232,0.273972,0.082191,0.482705,0.666666,0.366666,0.1,0.515722,0.674418,0.209302,0.069767,22,7.380997,4.434478,51,8.495179,6.189342,19,2.573321,0.389276,24,6.520683,2.738706,49,21.73019,10.250582,41,13.012053,4.222285,40,5.574595,0.550402,31,3.091835,-7.765906,1,0.46,0.971,0.983516,8.148148,220
2019,4003,00:00.0,Coastal Carolina,Sun Belt,Appalachian State,Sun Belt,37,56,0,35,31,0.146005,0.424242,0.212121,0.060606,0.227478,0.514285,0.285714,0.085714,0.05402,0.32258,0.129032,0.032258,33,7.281588,1.834763,33,1.842922,0.204679,34,7.515796,4.010118,35,8.59268,2.264394,31,10.231822,2.337039,24,-5.964357,-10.687255,19,5.039218,2.201186,40,9.237145,-5.115941,0.732,0,0.184,0.146892,9,279
2019,4086,00:00.0,Coastal Carolina,Sun Belt,Georgia State,Sun Belt,21,31,0,37,21,-0.094921,0.37931,0.172413,0.172413,0.12128,0.432432,0.216216,0.135135,-0.47585,0.285714,0.095238,0.238095,29,0.867864,-3.972469,28,-5.790796,-7.872508,31,1.395054,-3.641108,34,7.074063,1.229611,24,4.707364,-2.188757,28,10.804176,5.324892,28,7.43636,4.627042,51,15.342998,-0.076564,0.663,0,0.208,0.152046,7.275862,211
2019,4163,00:00.0,Coastal Carolina,Sun Belt,Georgia Southern,Sun Belt,27,30,0,21,40,-0.063342,0.360655,0.131147,0.114754,-0.057205,0.333333,0.190476,0.238095,-0.066564,0.375,0.1,0.05,16,2.139551,-0.598716,43,-3.259707,-5.775417,14,1.808075,0.033966,20,-0.930369,-5.277601,39,11.411851,0.322906,9,-0.81043,-2.881363,9,3.588144,2.648641,63,18.460489,-3.35623,1,0,0.429,0.288343,4.5,63
2019,4253,00:00.0,Coastal Carolina,Sun Belt,Troy,Sun Belt,36,35,0,48,35,0.132868,0.481927,0.168674,0.096385,0.156978,0.520833,0.145833,0.0625,0.099801,0.428571,0.2,0.142857,47,19.084351,13.227521,36,4.511991,3.07253,43,1.498156,-2.974196,48,-0.092639,-7.053582,35,3.218716,-4.414465,43,-4.568219,-15.982543,43,3.216072,-2.546913,24,2.000071,-7.666915,0.789,0.066,0.347,0.164893,10.022727,441
2019,4298,00:00.0,Coastal Carolina,Sun Belt,Louisiana Lafayette,Sun Belt,7,48,0,27,28,-0.190002,0.472727,0.072727,0.163636,-0.48347,0.259259,0.111111,0.296296,0.092984,0.678571,0.035714,0.035714,25,3.351079,-1.37656,30,-7.575509,-9.398294,21,1.03662,-2.039197,27,6.708871,0.446973,28,13.220345,4.689728,37,-0.689493,-8.963079,37,-3.982264,-8.973168,36,8.164659,-3.657965,0.472,0,0.017,0,13,273
2019,4370,00:00.0,Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,27,28,0,40,50,-0.22682,0.422222,0.155555,0.155555,-0.267119,0.35,0.175,0.175,-0.194581,0.48,0.14,0.14,34,-6.657235,-10.932048,56,-13.313993,-15.677264,29,2.097147,-0.426847,40,7.315756,1.442727,50,14.995567,5.878543,39,12.871923,1.15543,39,5.6588,-0.17213,17,10.442521,2.976583,0.895,0.002,0.471,0.452513,9.37931,272
2019,4430,00:00.0,Coastal Carolina,Sun Belt,Louisiana-Monroe,Sun Belt,42,45,0,26,41,0.200536,0.507462,0.179104,0.119402,0.156429,0.384615,0.230769,0.115384,0.228506,0.585365,0.146341,0.121951,24,8.379714,4.67948,42,-0.010953,-2.076529,23,2.605157,-0.392775,26,0.870449,-3.335781,40,10.132686,0.452498,34,-3.802219,-11.620823,34,9.236728,4.414042,32,3.329333,-8.462479,0.709,0.062,0.396,0.323863,11.142857,234
2019,4500,00:00.0,Coastal Carolina,Sun Belt,Texas State,Sun Belt,24,21,0,27,49,0.125835,0.486842,0.118421,0.118421,0.284808,0.518518,0.222222,0.185185,0.038237,0.469387,0.061224,0.081632,24,8.476921,5.018274,50,-2.766636,-4.952993,22,4.414362,2.010601,26,2.000925,-2.206601,48,19.621624,7.896972,37,2.625322,-8.865041,37,7.904921,0.846064,14,6.227379,-1.536519,0.978,0.343,0.584,0.774193,8.523809,179
2019,3755,00:00.0,Colgate,Patriot,Air Force,MW,7,48,0,23,27,-0.383168,0.3,0.08,0.2,-0.417693,0.260869,0.173913,0.260869,-0.353758,0.333333,0,0.148148,20,4.35311,0.249643,27,-3.588118,-5.617957,22,3.143287,-0.52309,23,-0.481369,-5.660182,27,5.022157,-3.374744,1,-2.055921,-2.314306,1,-0.28628,-0.435019,64,4.180189,-19.428772,0.528,0,0.005,0.021126,5.4,81
2019,3706,00:00.0,Colorado,PAC12,Colorado State,MW,52,31,0,22,38,0.307312,0.533333,0.283333,0.066666,0.438806,0.590909,0.318181,0.136363,0.231185,0.5,0.263157,0.026315,20,2.419611,-0.925498,40,4.285258,2.108506,19,4.61998,1.587738,22,4.004395,0.207024,38,7.040831,-3.111656,51,7.501121,-2.791859,51,12.473492,6.133829,26,9.040856,0.263262,1,0.371,0.748,0.867052,14.315789,272
2019,3837,00:00.0,Colorado,PAC12,Nebraska,BIG10,34,31,0,45,33,0.043328,0.448717,0.179487,0.128205,0.121231,0.466666,0.2,0.133333,-0.062901,0.424242,0.151515,0.121212,44,6.771998,0.577508,33,-4.025886,-5.387997,44,11.405372,6.110462,45,7.329918,0.92062,32,7.849589,0.715331,36,7.180152,-1.210128,36,16.142386,12.231563,35,18.770262,7.201845,0.803,0.033,0.155,0.108808,7.243243,268
2019,3901,00:00.0,Colorado,PAC12,Air Force,MW,23,30,0,45,30,-0.050385,0.453333,0.146666,0.12,-0.213337,0.422222,0.155555,0.2,0.194042,0.5,0.133333,0,45,-5.009861,-11.644364,28,0.782879,-0.318953,45,-0.945905,-6.342589,45,8.362963,1.910686,29,9.249467,3.219942,13,-4.017632,-7.569622,13,-0.588717,-2.325279,50,28.537286,9.825342,0.833,0,0.201,0.288235,9.595238,403
2019,3948,00:00.0,Colorado,PAC12,Arizona State,PAC12,34,31,0,32,38,0.269579,0.5,0.242857,0.1,0.609824,0.625,0.4375,0.125,-0.016942,0.394736,0.078947,0.078947,28,13.602814,9.336391,41,-2.051686,-3.946567,22,6.981808,4.070035,31,8.216445,2.721429,38,19.395487,9.890031,42,3.863881,-6.55269,42,0.357793,-5.747338,24,6.733561,-2.488526,1,0.296,0.632,0.904761,6.966666,209
2019,4061,00:00.0,Colorado,PAC12,Arizona,PAC12,30,35,0,46,35,0.116957,0.45679,0.160493,0.111111,0.209312,0.5,0.217391,0.130434,-0.004422,0.4,0.085714,0.085714,42,13.306707,7.853595,38,-0.72202,-2.31628,38,2.594974,-1.757298,45,7.991608,1.986444,36,8.779462,0.873462,39,10.05391,0.604885,39,-1.11397,-6.415507,27,10.526763,0.779505,0.746,0,0.491,0.461956,7.692307,300
2019,4081,00:00.0,Colorado,PAC12,Oregon,PAC12,3,45,0,38,36,-0.235357,0.351351,0.135135,0.175675,-0.507156,0.289473,0.157894,0.263157,0.05154,0.416666,0.111111,0.083333,35,-3.251907,-8.418823,38,8.314423,6.625896,32,6.971708,3.070196,37,4.1884,-2.107833,36,11.520012,2.585276,35,2.445144,-5.087366,36,2.641567,-2.456002,35,11.822767,-0.143722,0.58,0,0.066,0.005617,4.967741,154
2019,4176,00:00.0,Colorado,PAC12,Washington State,PAC12,10,41,0,37,33,-0.237494,0.357142,0.128571,0.142857,-0.563683,0.243243,0.108108,0.243243,0.128233,0.484848,0.151515,0.030303,36,-13.219532,-18.713018,33,9.080575,7.591406,32,1.599391,-2.640219,37,5.701912,-0.183886,32,8.195826,0.795868,55,14.81876,2.425494,55,4.040805,-2.364308,18,9.476214,3.905736,0.598,0,0.043,0.05,7.34375,235
2019,4192,00:00.0,Colorado,PAC12,USC,PAC12,31,35,0,45,32,0.138966,0.467532,0.168831,0.077922,0.112407,0.444444,0.222222,0.133333,0.176315,0.5,0.09375,0,41,9.695814,3.951459,35,7.773486,6.338727,37,5.066724,0.867944,42,7.567675,0.961336,34,7.475446,-0.329876,48,14.361769,3.54061,48,11.191058,4.962439,19,9.205925,2.615224,0.91,0,0.656,0.72043,9.682926,397
2019,4281,00:00.0,Colorado,PAC12,UCLA,PAC12,14,31,0,44,21,-0.132292,0.4,0.153846,0.16923,-0.236115,0.363636,0.136363,0.181818,0.08524,0.47619,0.190476,0.142857,41,2.871476,-3.829154,24,-0.562423,-1.811524,39,1.813586,-3.444861,43,8.130083,0.354045,22,8.333676,2.590021,35,11.012981,3.573292,35,4.400521,0.089895,37,7.168532,-5.690005,0.528,0,0.129,0.017543,7.243243,268
2019,4310,00:00.0,Colorado,PAC12,Stanford,PAC12,16,13,0,32,39,-0.037544,0.492957,0.098591,0.12676,-0.09033,0.5,0.09375,0.15625,0.005766,0.487179,0.102564,0.102564,29,2.30963,-2.006545,41,4.684346,2.877185,29,2.268385,-1.289059,30,2.605679,-2.26162,40,13.246535,3.347699,34,8.884039,-1.18862,34,5.044188,-1.4398,20,10.076209,0.624101,0.769,0.39,0.618,0.844155,7.461538,194
2019,4427,00:00.0,Colorado,PAC12,Washington,PAC12,20,14,0,33,36,0.052006,0.405797,0.115942,0.086956,0.116149,0.393939,0.181818,0.121212,-0.006791,0.416666,0.055555,0.055555,28,8.152736,3.729065,39,5.25718,3.331711,28,2.742757,-0.692898,32,7.055218,1.155857,35,16.918262,7.138006,41,23.08734,13.916384,41,8.280152,2.219238,26,10.243794,0.370045,1,0.426,0.795,0.969512,8.384615,218
2019,4509,00:00.0,Colorado,PAC12,Utah,PAC12,15,45,0,34,23,-0.112319,0.385964,0.122807,0.14035,-0.030582,0.352941,0.17647,0.17647,-0.233148,0.434782,0.043478,0.086956,31,5.352333,-0.46131,25,-2.819996,-4.32457,33,12.89819,8.008218,34,6.374745,-1.176804,22,5.690536,-0.986738,27,12.951912,5.077991,27,1.154399,-3.144579,29,16.156805,4.092428,0.761,0,0.25,0.302631,7.666666,184
2019,3706,00:00.0,Colorado State,MW,Colorado,PAC12,31,52,0,51,27,0.077951,0.51282,0.192307,0.102564,0.188531,0.568627,0.254901,0.117647,-0.130924,0.407407,0.074074,0.074074,49,1.667511,-5.070148,27,-2.183292,-3.412206,42,5.07839,0.589261,51,10.088338,2.046012,26,3.853019,-2.129073,22,-8.482109,-14.831268,22,0.440335,-3.141797,38,12.70536,-3.918171,0.629,0,0.252,0.132947,8.282608,381
2019,3800,00:00.0,Colorado State,MW,Western Illinois,MVC,38,13,0,38,31,0.16164,0.507246,0.130434,0.072463,0.372888,0.5,0.18421,0.052631,-0.097308,0.516129,0.064516,0.096774,34,5.614933,0.88575,35,-7.592516,-9.591336,28,6.782878,3.4305,38,7.380592,1.02369,31,6.27565,-1.124064,44,13.783803,4.433745,44,15.300291,8.307102,21,3.281192,-6.110683,1,0.528,0.97,1,7.030303,232
2019,3898,00:00.0,Colorado State,MW,Arkansas,SEC,34,55,0,38,33,-0.017809,0.450704,0.140845,0.169014,-0.13377,0.421052,0.131578,0.263157,0.115721,0.484848,0.151515,0.060606,36,7.649267,2.30314,35,1.324605,-0.388917,30,2.501081,-1.228571,38,5.332042,-1.141961,33,6.947995,-1.042641,36,-2.482301,-10.014982,36,7.378756,1.978957,32,5.794182,-6.242532,0.707,0,0.252,0.128342,7.46875,239
2019,3921,00:00.0,Colorado State,MW,Toledo,MAC,35,41,0,57,33,0.261496,0.488888,0.255555,0.077777,0.276659,0.508771,0.280701,0.105263,0.235305,0.454545,0.212121,0.030303,53,10.159313,3.530324,35,11.759813,10.437818,49,13.338645,9.101397,57,13.403993,4.862816,33,4.818774,-2.067619,18,6.933473,1.9065,18,0.1828,-2.716213,43,14.621363,-3.544486,0.782,0.041,0.415,0.368686,9,441
2019,3981,00:00.0,Colorado State,MW,Utah State,MW,24,34,0,34,31,-0.448906,0.292307,0.123076,0.2,-0.347705,0.235294,0.147058,0.264705,-0.559901,0.354838,0.096774,0.129032,32,1.609211,-3.720354,33,-8.763787,-10.385929,26,4.81826,1.598097,34,9.724888,2.521301,31,11.615946,2.531155,35,17.150815,11.362021,35,3.964472,0.396504,52,22.229069,8.610251,0.743,0,0.472,0.422885,7.103448,206
2019,4044,00:00.0,Colorado State,MW,San Diego State,MW,10,24,0,37,20,-0.482265,0.315789,0.14035,0.315789,-0.309094,0.351351,0.216216,0.378378,-0.802632,0.25,0,0.2,35,-1.364424,-7.799718,22,-7.641578,-8.927166,32,6.534116,1.851404,36,3.837387,-3.650824,21,-1.042365,-7.235771,27,12.19697,6.245174,26,6.435905,1.930748,36,19.262568,4.763677,0.548,0.001,0.159,0.025974,10.5625,338
2019,4079,00:00.0,Colorado State,MW,New Mexico,MW,35,21,0,38,34,0.138848,0.416666,0.222222,0.152777,0.436581,0.473684,0.342105,0.131578,-0.193912,0.352941,0.088235,0.17647,37,17.687825,12.362797,32,-5.511912,-6.892362,33,6.293251,2.660361,37,-0.084803,-6.090592,33,6.124568,-2.081642,21,9.391851,4.945791,21,6.799051,3.822725,45,12.770792,-5.886864,1,0.179,0.723,0.84971,9.970588,339
2019,4231,00:00.0,Colorado State,MW,Fresno State,MW,41,31,0,44,37,0.123774,0.432098,0.185185,0.061728,0.132704,0.386363,0.227272,0.068181,0.113155,0.486486,0.135135,0.054054,42,15.577196,9.822134,39,10.163359,8.661789,38,7.07711,3.393192,43,7.423954,0.456964,38,7.000374,-2.188445,38,19.768423,10.969714,37,5.488114,0.431905,28,4.598644,-5.9909,0.99,0.362,0.76,0.916666,11.692307,456
2019,4265,00:00.0,Colorado State,MW,UNLV,MW,37,20,0,31,34,0.253508,0.446153,0.230769,0.123076,0.470811,0.419354,0.290322,0.096774,0.055379,0.470588,0.17647,0.147058,27,10.179235,5.635001,38,-3.49237,-5.442993,26,5.02685,1.889361,29,7.549527,2.035246,36,12.261963,1.742218,45,2.740236,-6.002505,46,3.454806,-3.877987,25,3.393838,-6.127708,1,0.528,0.974,1,8.571428,240
2019,4375,00:00.0,Colorado State,MW,Air Force,MW,21,38,0,50,24,-0.177323,0.432432,0.162162,0.135135,-0.199275,0.48,0.24,0.18,-0.131589,0.333333,0,0.041666,50,2.705615,-4.457494,23,-1.967378,-2.892272,46,1.250118,-3.915983,50,9.628112,1.620063,23,4.292852,-1.042631,11,0.452067,-1.987551,11,4.063582,2.189841,50,40.80148,21.065385,0.933,0.001,0.65,0.710843,10.285714,432
